x-axis,1,2
second,Volt,Volt
-897.000E-06,+4.711121E-03,+1.593278825E+00
-895.000E-06,+4.711121E-03,+1.593278825E+00
-893.000E-06,+4.711121E-03,+1.593278825E+00
-891.000E-06,+4.711121E-03,+1.593278825E+00
-889.000E-06,+4.711121E-03,+1.593278825E+00
-887.000E-06,+4.711121E-03,+1.593278825E+00
-885.000E-06,+4.711121E-03,+1.593278825E+00
-883.000E-06,-183.731091E-03,+2.158605463E+00
-881.000E-06,-7.851693E-03,+2.196293905E+00
-879.000E-06,-183.731091E-03,+2.196293905E+00
-877.000E-06,-7.851693E-03,+2.196293905E+00
-875.000E-06,-183.731091E-03,+2.007851693E+00
-873.000E-06,-196.293905E-03,+2.183731091E+00
-871.000E-06,-7.851693E-03,+2.196293905E+00
-869.000E-06,-183.731091E-03,+2.007851693E+00
-867.000E-06,-196.293905E-03,+1.995288879E+00
-865.000E-06,-196.293905E-03,+1.806846666E+00
-863.000E-06,-196.293905E-03,+1.982726065E+00
-861.000E-06,-196.293905E-03,+2.183731091E+00
-859.000E-06,-196.293905E-03,+2.196293905E+00
-857.000E-06,-196.293905E-03,+2.196293905E+00
-855.000E-06,-196.293905E-03,+2.007851693E+00
-853.000E-06,-196.293905E-03,+1.995288879E+00
-851.000E-06,-196.293905E-03,+1.806846666E+00
-849.000E-06,-7.851693E-03,+1.794283852E+00
-847.000E-06,-183.731091E-03,+1.794283852E+00
-845.000E-06,-7.851693E-03,+1.794283852E+00
-843.000E-06,+4.711121E-03,+1.605841639E+00
-841.000E-06,+4.711121E-03,+1.593278825E+00
-839.000E-06,+4.711121E-03,+1.593278825E+00
-837.000E-06,+4.711121E-03,+1.593278825E+00
-835.000E-06,+4.711121E-03,+1.404836613E+00
-833.000E-06,+4.711121E-03,+1.580716011E+00
-831.000E-06,-183.731091E-03,+2.347047675E+00
-829.000E-06,-196.293905E-03,+2.208856720E+00
-827.000E-06,-196.293905E-03,+2.007851693E+00
-825.000E-06,-384.736118E-03,+1.995288879E+00
-823.000E-06,-208.856720E-03,+1.995288879E+00
-821.000E-06,-196.293905E-03,+1.995288879E+00
-819.000E-06,-196.293905E-03,+1.995288879E+00
-817.000E-06,-196.293905E-03,+1.995288879E+00
-815.000E-06,-196.293905E-03,+1.806846666E+00
-813.000E-06,-196.293905E-03,+1.794283852E+00
-811.000E-06,-196.293905E-03,+2.359610490E+00
-809.000E-06,-196.293905E-03,+2.208856720E+00
-807.000E-06,-196.293905E-03,+2.196293905E+00
-805.000E-06,-196.293905E-03,+2.196293905E+00
