x-axis,1
second,Volt
-51.3600E-03,+2.0857085E+00
-50.9900E-03,+2.0899296E+00
-50.6200E-03,+2.0857085E+00
-50.2500E-03,+2.0808844E+00
-49.8800E-03,+2.0857085E+00
-49.5100E-03,+2.0802814E+00
-49.1400E-03,+2.0899296E+00
-48.7700E-03,+2.0808844E+00
-48.4000E-03,+2.0899296E+00
-48.0300E-03,+2.0796784E+00
-47.6600E-03,+2.0857085E+00
-47.2900E-03,+2.0712362E+00
-46.9200E-03,+2.0845025E+00
-46.5500E-03,+2.0802814E+00
-46.1800E-03,+2.0845025E+00
-45.8100E-03,+2.0802814E+00
-45.4400E-03,+2.0845025E+00
-45.0700E-03,+2.0802814E+00
-44.7000E-03,+2.0802814E+00
-44.3300E-03,+2.0802814E+00
-43.9600E-03,+2.0802814E+00
-43.5900E-03,+2.0802814E+00
-43.2200E-03,+2.0857085E+00
-42.8500E-03,+2.0899296E+00
-42.4800E-03,+2.0845025E+00
-42.1100E-03,+2.0808844E+00
-41.7400E-03,+2.0857085E+00
-41.3700E-03,+2.0802814E+00
-41.0000E-03,+2.0845025E+00
-40.6300E-03,+2.0802814E+00
-40.2600E-03,+2.0802814E+00
-39.8900E-03,+2.0808844E+00
-39.5200E-03,+2.0845025E+00
-39.1500E-03,+2.0808844E+00
-38.7800E-03,+2.0857085E+00
-38.4100E-03,+2.0983719E+00
-38.0400E-03,+2.0802814E+00
-37.6700E-03,+2.0808844E+00
-37.3000E-03,+2.0899296E+00
-36.9300E-03,+2.0808844E+00
-36.5600E-03,+2.0857085E+00
-36.1900E-03,+2.0802814E+00
-35.8200E-03,+2.0802814E+00
-35.4500E-03,+2.0893266E+00
-35.0800E-03,+2.0887236E+00
-34.7100E-03,+2.0802814E+00
-34.3400E-03,+2.0857085E+00
-33.9700E-03,+2.0808844E+00
-33.6000E-03,+2.0899296E+00
-33.2300E-03,+2.0808844E+00
-32.8600E-03,+2.0899296E+00
-32.4900E-03,+2.0893266E+00
-32.1200E-03,+2.0802814E+00
-31.7500E-03,+2.0899296E+00
-31.3800E-03,+2.0845025E+00
-31.0100E-03,+2.0899296E+00
-30.6400E-03,+2.0899296E+00
-30.2700E-03,+2.0893266E+00
-29.9000E-03,+2.0929447E+00
-29.5300E-03,+2.0899296E+00
-29.1600E-03,+2.0887236E+00
-28.7900E-03,+2.0905327E+00
-28.4200E-03,+2.0899296E+00
-28.0500E-03,+2.0808844E+00
-27.6800E-03,+2.0845025E+00
-27.3100E-03,+2.0893266E+00
-26.9400E-03,+2.0899296E+00
-26.5700E-03,+2.0802814E+00
-26.2000E-03,+2.0814874E+00
-25.8300E-03,+2.0899296E+00
-25.4600E-03,+2.0802814E+00
-25.0900E-03,+2.0808844E+00
-24.7200E-03,+2.0845025E+00
-24.3500E-03,+2.0808844E+00
-23.9800E-03,+2.0899296E+00
-23.6100E-03,+2.0802814E+00
-23.2400E-03,+2.0845025E+00
-22.8700E-03,+2.0893266E+00
-22.5000E-03,+2.0845025E+00
-22.1300E-03,+2.0808844E+00
-21.7600E-03,+2.0802814E+00
-21.3900E-03,+2.0802814E+00
-21.0200E-03,+2.0845025E+00
-20.6500E-03,+2.0802814E+00
-20.2800E-03,+2.0845025E+00
-19.9100E-03,+2.0802814E+00
-19.5400E-03,+2.0887236E+00
-19.1700E-03,+2.0808844E+00
-18.8000E-03,+2.0802814E+00
-18.4300E-03,+2.0899296E+00
-18.0600E-03,+2.0899296E+00
-17.6900E-03,+2.0899296E+00
-17.3200E-03,+2.0845025E+00
-16.9500E-03,+2.0802814E+00
-16.5800E-03,+2.0899296E+00
-16.2100E-03,+2.0893266E+00
-15.8400E-03,+2.0899296E+00
-15.4700E-03,+2.0887236E+00
-15.1000E-03,+2.0857085E+00
-14.7300E-03,+2.0808844E+00
-14.3600E-03,+2.0802814E+00
-13.9900E-03,+2.0899296E+00
-13.6200E-03,+2.0857085E+00
-13.2500E-03,+2.0802814E+00
-12.8800E-03,+2.0694271E+00
-12.5100E-03,+2.0893266E+00
-12.1400E-03,+2.0857085E+00
-11.7700E-03,+2.0899296E+00
-11.4000E-03,+2.0845025E+00
-11.0300E-03,+2.0899296E+00
-10.6600E-03,+2.0857085E+00
-10.2900E-03,+2.0893266E+00
-9.9200E-03,+2.0953568E+00
-9.5500E-03,+2.0899296E+00
-9.1800E-03,+2.0845025E+00
-8.8100E-03,+2.0808844E+00
-8.4400E-03,+2.0802814E+00
-8.0700E-03,+2.0802814E+00
-7.7000E-03,+2.0845025E+00
-7.3300E-03,+2.0893266E+00
-6.9600E-03,+2.0802814E+00
-6.5900E-03,+2.0899296E+00
-6.2200E-03,+2.0845025E+00
-5.8500E-03,+2.0899296E+00
-5.4800E-03,+2.0857085E+00
-5.1100E-03,+2.0808844E+00
-4.7400E-03,+2.0899296E+00
-4.3700E-03,+2.0808844E+00
-4.0000E-03,+2.0899296E+00
-3.6300E-03,+2.0899296E+00
-3.2600E-03,+2.0802814E+00
-2.8900E-03,+2.0802814E+00
-2.5200E-03,+2.0845025E+00
-2.1500E-03,+2.0893266E+00
-1.7800E-03,+2.0748543E+00
-1.4100E-03,+2.0808844E+00
-1.0400E-03,+2.0802814E+00
-670.0E-06,+2.0899296E+00
-300.0E-06,+2.0845025E+00
+70.0E-06,+2.2002814E+00
+440.0E-06,+2.0127437E+00
+810.0E-06,+2.0121407E+00
+1.1800E-03,+1.9988744E+00
+1.5500E-03,+1.9844020E+00
+1.9200E-03,+1.9699296E+00
+2.2900E-03,+1.9645025E+00
+2.6600E-03,+1.9494271E+00
+3.0300E-03,+1.9265126E+00
+3.4000E-03,+1.9162613E+00
+3.7700E-03,+1.9066131E+00
+4.1400E-03,+1.8873166E+00
+4.5100E-03,+1.8776683E+00
+4.8800E-03,+1.8625930E+00
+5.2500E-03,+1.8396784E+00
+5.6200E-03,+1.8294271E+00
+5.9900E-03,+1.8197789E+00
+6.3600E-03,+1.8004824E+00
+6.7300E-03,+1.7914372E+00
+7.1000E-03,+1.7866131E+00
+7.4700E-03,+1.7618894E+00
+7.8400E-03,+1.7618894E+00
+8.2100E-03,+1.7431960E+00
+8.5800E-03,+1.7425930E+00
+8.9500E-03,+1.7329447E+00
+9.3200E-03,+1.7190754E+00
+9.6900E-03,+1.7046030E+00
+10.0600E-03,+1.7040000E+00
+10.4300E-03,+1.6847035E+00
+10.8000E-03,+1.6792764E+00
+11.1700E-03,+1.6738492E+00
+11.5400E-03,+1.6611859E+00
+11.9100E-03,+1.6467136E+00
+12.2800E-03,+1.6418894E+00
+12.6500E-03,+1.6177688E+00
+13.0200E-03,+1.6322412E+00
+13.3900E-03,+1.6081206E+00
+13.7600E-03,+1.5978693E+00
+14.1300E-03,+1.5972663E+00
+14.5000E-03,+1.5978693E+00
+14.8700E-03,+1.5882211E+00
+15.2400E-03,+1.5731457E+00
+15.6100E-03,+1.5598794E+00
+15.9800E-03,+1.5592764E+00
+16.3500E-03,+1.5592764E+00
+16.7200E-03,+1.5496281E+00
+17.0900E-03,+1.5496281E+00
+17.4600E-03,+1.5345528E+00
+17.8300E-03,+1.5303317E+00
+18.2000E-03,+1.5206834E+00
+18.5700E-03,+1.5116382E+00
+18.9400E-03,+1.5110352E+00
+19.3100E-03,+1.5110352E+00
+19.6800E-03,+1.5013869E+00
+20.0500E-03,+1.4917387E+00
+20.4200E-03,+1.4917387E+00
+20.7900E-03,+1.4911357E+00
+21.1600E-03,+1.4778693E+00
+21.5300E-03,+1.4730452E+00
+21.9000E-03,+1.4724422E+00
+22.2700E-03,+1.4730452E+00
+22.6400E-03,+1.4724422E+00
+23.0100E-03,+1.4627940E+00
+23.3800E-03,+1.4531457E+00
+23.7500E-03,+1.4621910E+00
+24.1200E-03,+1.4477186E+00
+24.4900E-03,+1.4441005E+00
+24.8600E-03,+1.4489246E+00
+25.2300E-03,+1.4434975E+00
+25.6000E-03,+1.4338492E+00
+25.9700E-03,+1.4338492E+00
+26.3400E-03,+1.4338492E+00
+26.7100E-03,+1.4248040E+00
+27.0800E-03,+1.4296281E+00
+27.4500E-03,+1.4242010E+00
+27.8200E-03,+1.4199799E+00
+28.1900E-03,+1.4145528E+00
+28.5600E-03,+1.4199799E+00
+28.9300E-03,+1.4332462E+00
+29.3000E-03,+1.4199799E+00
+29.6700E-03,+1.4235980E+00
+30.0400E-03,+1.4091256E+00
+30.4100E-03,+1.4139497E+00
+30.7800E-03,+1.4049045E+00
+31.1500E-03,+1.4049045E+00
+31.5200E-03,+1.3952563E+00
+31.8900E-03,+1.3952563E+00
+32.2600E-03,+1.3964623E+00
+32.6300E-03,+1.3946533E+00
+33.0000E-03,+1.3952563E+00
+33.3700E-03,+1.3862111E+00
+33.7400E-03,+1.3856080E+00
+34.1100E-03,+1.3856080E+00
+34.4800E-03,+1.3856080E+00
+34.8500E-03,+1.3862111E+00
+35.2200E-03,+1.3898291E+00
+35.5900E-03,+1.3946533E+00
+35.9600E-03,+1.3952563E+00
+36.3300E-03,+1.3850050E+00
+36.7000E-03,+1.3856080E+00
+37.0700E-03,+1.3856080E+00
+37.4400E-03,+1.3856080E+00
+37.8100E-03,+1.3856080E+00
+38.1800E-03,+1.3856080E+00
+38.5500E-03,+1.3759598E+00
+38.9200E-03,+1.3801809E+00
+39.2900E-03,+1.3759598E+00
+39.6600E-03,+1.3856080E+00
+40.0300E-03,+1.3856080E+00
+40.4000E-03,+1.3759598E+00
+40.7700E-03,+1.3856080E+00
+41.1400E-03,+1.3801809E+00
+41.5100E-03,+1.3759598E+00
+41.8800E-03,+1.3856080E+00
+42.2500E-03,+1.3856080E+00
+42.6200E-03,+1.3856080E+00
+42.9900E-03,+1.3856080E+00
+43.3600E-03,+1.3856080E+00
+43.7300E-03,+1.3856080E+00
+44.1000E-03,+1.3868141E+00
+44.4700E-03,+1.3856080E+00
+44.8400E-03,+1.3813869E+00
+45.2100E-03,+1.3856080E+00
+45.5800E-03,+1.3910352E+00
+45.9500E-03,+1.3856080E+00
+46.3200E-03,+1.3856080E+00
+46.6900E-03,+1.3946533E+00
+47.0600E-03,+1.3952563E+00
+47.4300E-03,+1.3856080E+00
+47.8000E-03,+1.3910352E+00
+48.1700E-03,+1.3946533E+00
+48.5400E-03,+1.3910352E+00
+48.9100E-03,+1.4043015E+00
+49.2800E-03,+1.3898291E+00
+49.6500E-03,+1.3952563E+00
+50.0200E-03,+1.3940503E+00
+50.3900E-03,+1.3952563E+00
+50.7600E-03,+1.3952563E+00
+51.1300E-03,+1.3958593E+00
+51.5000E-03,+1.4006834E+00
+51.8700E-03,+1.4049045E+00
+52.2400E-03,+1.3952563E+00
+52.6100E-03,+1.4049045E+00
+52.9800E-03,+1.4006834E+00
+53.3500E-03,+1.4145528E+00
+53.7200E-03,+1.4049045E+00
+54.0900E-03,+1.4145528E+00
+54.4600E-03,+1.4145528E+00
+54.8300E-03,+1.4055075E+00
+55.2000E-03,+1.4133467E+00
+55.5700E-03,+1.4055075E+00
+55.9400E-03,+1.4187739E+00
+56.3100E-03,+1.4235980E+00
+56.6800E-03,+1.4199799E+00
+57.0500E-03,+1.4235980E+00
+57.4200E-03,+1.4284221E+00
+57.7900E-03,+1.4242010E+00
+58.1600E-03,+1.4296281E+00
+58.5300E-03,+1.4332462E+00
+58.9000E-03,+1.4242010E+00
+59.2700E-03,+1.4338492E+00
+59.6400E-03,+1.4284221E+00
+60.0100E-03,+1.4242010E+00
+60.3800E-03,+1.4434975E+00
+60.7500E-03,+1.4338492E+00
+61.1200E-03,+1.4338492E+00
+61.4900E-03,+1.4434975E+00
+61.8600E-03,+1.4434975E+00
+62.2300E-03,+1.4434975E+00
+62.6000E-03,+1.4531457E+00
+62.9700E-03,+1.4525427E+00
+63.3400E-03,+1.4489246E+00
+63.7100E-03,+1.4531457E+00
+64.0800E-03,+1.4573668E+00
+64.4500E-03,+1.4537487E+00
+64.8200E-03,+1.4573668E+00
+65.1900E-03,+1.4543518E+00
+65.5600E-03,+1.4682211E+00
+65.9300E-03,+1.4633970E+00
+66.3000E-03,+1.4585729E+00
+66.6700E-03,+1.4814874E+00
+67.0400E-03,+1.4670151E+00
+67.4100E-03,+1.4808844E+00
+67.7800E-03,+1.4724422E+00
+68.1500E-03,+1.4820905E+00
+68.5200E-03,+1.4808844E+00
+68.8900E-03,+1.4820905E+00
+69.2600E-03,+1.4820905E+00
+69.6300E-03,+1.4911357E+00
+70.0000E-03,+1.4863116E+00
+70.3700E-03,+1.4826935E+00
+70.7400E-03,+1.4917387E+00
+71.1100E-03,+1.4917387E+00
+71.4800E-03,+1.4917387E+00
+71.8500E-03,+1.5007839E+00
+72.2200E-03,+1.5013869E+00
+72.5900E-03,+1.5019899E+00
+72.9600E-03,+1.5013869E+00
+73.3300E-03,+1.5104322E+00
+73.7000E-03,+1.5068141E+00
+74.0700E-03,+1.5110352E+00
+74.4400E-03,+1.5068141E+00
+74.8100E-03,+1.5200804E+00
+75.1800E-03,+1.5110352E+00
+75.5500E-03,+1.5116382E+00
+75.9200E-03,+1.5206834E+00
+76.2900E-03,+1.5116382E+00
+76.6600E-03,+1.5152563E+00
+77.0300E-03,+1.5297286E+00
+77.4000E-03,+1.5249045E+00
+77.7700E-03,+1.5393769E+00
+78.1400E-03,+1.5303317E+00
+78.5100E-03,+1.5393769E+00
+78.8800E-03,+1.5345528E+00
+79.2500E-03,+1.5393769E+00
+79.6200E-03,+1.5399799E+00
+79.9900E-03,+1.5405829E+00
+80.3600E-03,+1.5399799E+00
+80.7300E-03,+1.5405829E+00
+81.1000E-03,+1.5496281E+00
+81.4700E-03,+1.5592764E+00
+81.8400E-03,+1.5550553E+00
+82.2100E-03,+1.5586734E+00
+82.5800E-03,+1.5634975E+00
+82.9500E-03,+1.5586734E+00
+83.3200E-03,+1.5592764E+00
+83.6900E-03,+1.5592764E+00
+84.0600E-03,+1.5689246E+00
+84.4300E-03,+1.5689246E+00
+84.8000E-03,+1.5689246E+00
+85.1700E-03,+1.5779698E+00
+85.5400E-03,+1.5785729E+00
+85.9100E-03,+1.5785729E+00
+86.2800E-03,+1.5785729E+00
+86.6500E-03,+1.5876181E+00
+87.0200E-03,+1.5882211E+00
+87.3900E-03,+1.5882211E+00
+87.7600E-03,+1.5936482E+00
+88.1300E-03,+1.5978693E+00
+88.5000E-03,+1.5936482E+00
+88.8700E-03,+1.6069146E+00
+89.2400E-03,+1.6020904E+00
+89.6100E-03,+1.6069146E+00
+89.9800E-03,+1.6087236E+00
+90.3500E-03,+1.6075176E+00
+90.7200E-03,+1.6075176E+00
+91.0900E-03,+1.6165628E+00
+91.4600E-03,+1.6129447E+00
+91.8300E-03,+1.6165628E+00
+92.2000E-03,+1.6171658E+00
+92.5700E-03,+1.6262111E+00
+92.9400E-03,+1.6225930E+00
+93.3100E-03,+1.6171658E+00
+93.6800E-03,+1.6213869E+00
+94.0500E-03,+1.6268141E+00
+94.4200E-03,+1.6268141E+00
+94.7900E-03,+1.6268141E+00
+95.1600E-03,+1.6322412E+00
+95.5300E-03,+1.6364623E+00
+95.9000E-03,+1.6364623E+00
+96.2700E-03,+1.6274171E+00
+96.6400E-03,+1.6418894E+00
+97.0100E-03,+1.6461105E+00
+97.3800E-03,+1.6461105E+00
+97.7500E-03,+1.6370653E+00
+98.1200E-03,+1.6557588E+00
+98.4900E-03,+1.6551558E+00
+98.8600E-03,+1.6557588E+00
+99.2300E-03,+1.6557588E+00
+99.6000E-03,+1.6599799E+00
+99.9700E-03,+1.6557588E+00
+100.3400E-03,+1.6696281E+00
+100.7100E-03,+1.6654070E+00
+101.0800E-03,+1.6654070E+00
+101.4500E-03,+1.6660100E+00
+101.8200E-03,+1.6762613E+00
+102.1900E-03,+1.6750553E+00
+102.5600E-03,+1.6750553E+00
+102.9300E-03,+1.6744523E+00
+103.3000E-03,+1.6804824E+00
+103.6700E-03,+1.6762613E+00
+104.0400E-03,+1.6750553E+00
+104.4100E-03,+1.6931457E+00
+104.7800E-03,+1.6847035E+00
+105.1500E-03,+1.6847035E+00
+105.5200E-03,+1.6847035E+00
+105.8900E-03,+1.6847035E+00
+106.2600E-03,+1.6943518E+00
+106.6300E-03,+1.6943518E+00
+107.0000E-03,+1.6943518E+00
+107.3700E-03,+1.7040000E+00
+107.7400E-03,+1.7040000E+00
+108.1100E-03,+1.7130452E+00
+108.4800E-03,+1.6997789E+00
+108.8500E-03,+1.7040000E+00
+109.2200E-03,+1.7040000E+00
+109.5900E-03,+1.7130452E+00
+109.9600E-03,+1.7136482E+00
+110.3300E-03,+1.7136482E+00
+110.7000E-03,+1.7136482E+00
+111.0700E-03,+1.7142513E+00
+111.4400E-03,+1.7232965E+00
+111.8100E-03,+1.7232965E+00
+112.1800E-03,+1.7275176E+00
+112.5500E-03,+1.7323417E+00
+112.9200E-03,+1.7287236E+00
+113.2900E-03,+1.7238995E+00
+113.6600E-03,+1.7232965E+00
+114.0300E-03,+1.7335477E+00
+114.4000E-03,+1.7371658E+00
+114.7700E-03,+1.7335477E+00
+115.1400E-03,+1.7383719E+00
+115.5100E-03,+1.7425930E+00
+115.8800E-03,+1.7425930E+00
+116.2500E-03,+1.7425930E+00
+116.6200E-03,+1.7425930E+00
+116.9900E-03,+1.7522412E+00
+117.3600E-03,+1.7522412E+00
+117.7300E-03,+1.7522412E+00
+118.1000E-03,+1.7522412E+00
+118.4700E-03,+1.7522412E+00
+118.8400E-03,+1.7564623E+00
+119.2100E-03,+1.7606834E+00
+119.5800E-03,+1.7576683E+00
+119.9500E-03,+1.7612864E+00
+120.3200E-03,+1.7715377E+00
+120.6900E-03,+1.7624925E+00
+121.0600E-03,+1.7661105E+00
+121.4300E-03,+1.7618894E+00
+121.8000E-03,+1.7661105E+00
+122.1700E-03,+1.7715377E+00
+122.5400E-03,+1.7769648E+00
+122.9100E-03,+1.7805829E+00
+123.2800E-03,+1.7757588E+00
+123.6500E-03,+1.7715377E+00
+124.0200E-03,+1.7811859E+00
+124.3900E-03,+1.7811859E+00
+124.7600E-03,+1.7866131E+00
+125.1300E-03,+1.7721407E+00
+125.5000E-03,+1.7866131E+00
+125.8700E-03,+1.7902312E+00
+126.2400E-03,+1.7908342E+00
+126.6100E-03,+1.7914372E+00
+126.9800E-03,+1.7908342E+00
+127.3500E-03,+1.7998794E+00
+127.7200E-03,+1.7950553E+00
+128.0900E-03,+1.8004824E+00
+128.4600E-03,+1.8004824E+00
+128.8300E-03,+1.8004824E+00
+129.2000E-03,+1.8101306E+00
+129.5700E-03,+1.8089246E+00
+129.9400E-03,+1.8047035E+00
+130.3100E-03,+1.8095276E+00
+130.6800E-03,+1.8101306E+00
+131.0500E-03,+1.8191759E+00
+131.4200E-03,+1.8155578E+00
+131.7900E-03,+1.8101306E+00
+132.1600E-03,+1.8143518E+00
+132.5300E-03,+1.8107337E+00
+132.9000E-03,+1.8155578E+00
+133.2700E-03,+1.8191759E+00
+133.6400E-03,+1.8197789E+00
+134.0100E-03,+1.8107337E+00
+134.3800E-03,+1.8197789E+00
+134.7500E-03,+1.8288241E+00
+135.1200E-03,+1.8240000E+00
+135.4900E-03,+1.8288241E+00
+135.8600E-03,+1.8336482E+00
+136.2300E-03,+1.8294271E+00
+136.6000E-03,+1.8336482E+00
+136.9700E-03,+1.8300301E+00
+137.3400E-03,+1.8390754E+00
+137.7100E-03,+1.8390754E+00
+138.0800E-03,+1.8445025E+00
+138.4500E-03,+1.8390754E+00
+138.8200E-03,+1.8432965E+00
+139.1900E-03,+1.8396784E+00
+139.5600E-03,+1.8499296E+00
+139.9300E-03,+1.8390754E+00
+140.3000E-03,+1.8487236E+00
+140.6700E-03,+1.8487236E+00
+141.0400E-03,+1.8541507E+00
+141.4100E-03,+1.8487236E+00
+141.7800E-03,+1.8529447E+00
+142.1500E-03,+1.8487236E+00
+142.5200E-03,+1.8487236E+00
+142.8900E-03,+1.8487236E+00
+143.2600E-03,+1.8529447E+00
+143.6300E-03,+1.8493266E+00
+144.0000E-03,+1.8583719E+00
+144.3700E-03,+1.8577688E+00
+144.7400E-03,+1.8637990E+00
+145.1100E-03,+1.8674171E+00
+145.4800E-03,+1.8625930E+00
+145.8500E-03,+1.8589749E+00
+146.2200E-03,+1.8625930E+00
+146.5900E-03,+1.8680201E+00
+146.9600E-03,+1.8680201E+00
+147.3300E-03,+1.8686231E+00
+147.7000E-03,+1.8722412E+00
+148.0700E-03,+1.8686231E+00
+148.4400E-03,+1.8668141E+00
+148.8100E-03,+1.8861105E+00
+149.1800E-03,+1.8722412E+00
+149.5500E-03,+1.8770653E+00
+149.9200E-03,+1.8776683E+00
+150.2900E-03,+1.8867136E+00
+150.6600E-03,+1.8830955E+00
+151.0300E-03,+1.8873166E+00
+151.4000E-03,+1.8873166E+00
+151.7700E-03,+1.8782714E+00
+152.1400E-03,+1.8873166E+00
+152.5100E-03,+1.8873166E+00
+152.8800E-03,+1.8830955E+00
+153.2500E-03,+1.8873166E+00
+153.6200E-03,+1.8915377E+00
+153.9900E-03,+1.8879196E+00
+154.3600E-03,+1.8969648E+00
+154.7300E-03,+1.8969648E+00
+155.1000E-03,+1.8873166E+00
+155.4700E-03,+1.9060100E+00
+155.8400E-03,+1.8969648E+00
+156.2100E-03,+1.8969648E+00
+156.5800E-03,+1.8969648E+00
+156.9500E-03,+1.9060100E+00
