x-axis,1,2
second,Volt,Volt
-1.000000E-03,-12.735535E-03,+2.211447882E+00
-996.875E-06,+107.867479E-03,+2.211447882E+00
-993.750E-06,+127.967981E-03,+2.211447882E+00
-990.625E-06,+148.068484E-03,+2.211447882E+00
-987.500E-06,+188.269488E-03,+1.809437828E+00
-984.375E-06,+188.269488E-03,+1.884814713E+00
-981.250E-06,+188.269488E-03,+2.010442855E+00
-978.125E-06,+22.440344E-03,+2.412452908E+00
-975.000E-06,-52.936539E-03,+2.613457935E+00
-971.875E-06,-93.137544E-03,+2.412452908E+00
-968.750E-06,-73.037042E-03,+2.412452908E+00
-965.625E-06,-52.936539E-03,+2.412452908E+00
-962.500E-06,+107.867479E-03,+2.010442855E+00
-959.375E-06,+19.927781E-03,+2.173759439E+00
-956.250E-06,-93.137544E-03,+2.412452908E+00
-953.125E-06,+14.902656E-03,+2.274261952E+00
-950.000E-06,+67.666474E-03,+2.211447882E+00
-946.875E-06,+67.666474E-03,+2.211447882E+00
-943.750E-06,+110.380042E-03,+1.985317227E+00
-940.625E-06,+148.068484E-03,+1.809437828E+00
-937.500E-06,+188.269488E-03,+2.010442855E+00
-934.375E-06,+82.741851E-03,+2.261699138E+00
-931.250E-06,-52.936539E-03,+2.613457935E+00
-928.125E-06,-52.936539E-03,+2.475266979E+00
-925.000E-06,-52.936539E-03,+2.412452908E+00
-921.875E-06,-52.936539E-03,+2.412452908E+00
-918.750E-06,-75.549604E-03,+2.412452908E+00
-915.625E-06,-93.137544E-03,+2.412452908E+00
-912.500E-06,-12.735535E-03,+2.412452908E+00
-909.375E-06,-47.911414E-03,+2.487829793E+00
-906.250E-06,-93.137544E-03,+2.613457935E+00
-903.125E-06,+14.902656E-03,+2.337076023E+00
-900.000E-06,+67.666474E-03,+2.211447882E+00
-896.875E-06,+148.068484E-03,+2.010442855E+00
-893.750E-06,+148.068484E-03,+2.010442855E+00
-890.625E-06,+148.068484E-03,+2.010442855E+00
-887.500E-06,+148.068484E-03,+1.809437828E+00
-884.375E-06,+42.540847E-03,+2.236573510E+00
-881.250E-06,-93.137544E-03,+2.814462962E+00
-878.125E-06,-68.011916E-03,+2.538081050E+00
-875.000E-06,-52.936539E-03,+2.412452908E+00
-871.875E-06,-52.936539E-03,+2.412452908E+00
-868.750E-06,-10.222972E-03,+2.186322253E+00
-865.625E-06,+27.465470E-03,+2.010442855E+00
-862.500E-06,-12.735535E-03,+2.412452908E+00
-859.375E-06,-12.735535E-03,+2.487829793E+00
-856.250E-06,-12.735535E-03,+2.613457935E+00
