x-axis,1,2
second,Volt,Volt
-71.00000E-03,+1.94837468E+00,-30.76476E-03
-70.90885E-03,+1.94484138E+00,-37.12469E-03
-70.81771E-03,+1.94845319E+00,-37.64290E-03
-70.72656E-03,+1.94735395E+00,-38.08260E-03
-70.63542E-03,+1.95214352E+00,-20.03926E-03
-70.54427E-03,+1.94719691E+00,-37.69001E-03
-70.45313E-03,+1.94601915E+00,-47.89730E-03
-70.36198E-03,+1.94845319E+00,-30.04240E-03
-70.27083E-03,+1.94601915E+00,-29.00597E-03
-70.17969E-03,+1.94735395E+00,-35.36589E-03
-70.08854E-03,+1.95096576E+00,-35.72707E-03
-69.99740E-03,+1.94853171E+00,-31.37720E-03
-69.90625E-03,+1.94837468E+00,-32.99466E-03
-69.81510E-03,+1.94484138E+00,-46.45257E-03
-69.72396E-03,+1.94978799E+00,-38.52230E-03
-69.63281E-03,+1.95088724E+00,-18.59454E-03
-69.54167E-03,+1.94727543E+00,-38.30245E-03
-69.45052E-03,+1.94727543E+00,-44.23838E-03
-69.35938E-03,+1.94970947E+00,-30.10521E-03
-69.26823E-03,+1.94837468E+00,-31.04742E-03
-69.17708E-03,+1.94476287E+00,-38.36526E-03
-69.08594E-03,+1.94735395E+00,-37.51727E-03
-68.99479E-03,+1.95214352E+00,-25.78675E-03
-68.90365E-03,+1.94837468E+00,-34.03109E-03
-68.81250E-03,+1.94484138E+00,-48.57255E-03
-68.72135E-03,+1.94853171E+00,-36.16677E-03
-68.63021E-03,+1.94970947E+00,-21.48398E-03
-68.53906E-03,+1.94845319E+00,-36.59077E-03
-68.44792E-03,+1.94735395E+00,-35.83700E-03
-68.35677E-03,+1.95096576E+00,-34.76916E-03
-68.26563E-03,+1.94837468E+00,-31.86401E-03
-68.17448E-03,+1.94484138E+00,-41.05056E-03
-68.08333E-03,+1.94861023E+00,-37.67431E-03
-67.99219E-03,+1.95214352E+00,-22.91300E-03
-67.90104E-03,+1.94719691E+00,-35.77418E-03
-67.80990E-03,+1.94609767E+00,-49.67180E-03
-67.71875E-03,+1.95104427E+00,-32.52356E-03
-67.62760E-03,+1.95088724E+00,-30.12092E-03
-67.53646E-03,+1.94727543E+00,-31.75408E-03
-67.44531E-03,+1.94861023E+00,-37.20320E-03
-67.35417E-03,+1.95214352E+00,-31.59705E-03
-67.26302E-03,+1.94837468E+00,-32.42933E-03
-67.17188E-03,+1.94476287E+00,-43.75157E-03
-67.08073E-03,+1.94735395E+00,-38.08260E-03
-66.98958E-03,+1.95214352E+00,-20.29051E-03
