x-axis,1,2
second,Volt,Volt
-150.0000E-03,+1.8090845E+00,+75.6423E-03
-149.8073E-03,+1.8090845E+00,+76.8357E-03
-149.6146E-03,+1.8090845E+00,+71.7635E-03
-149.4219E-03,+1.8090845E+00,+70.1617E-03
-149.2292E-03,+1.8082993E+00,+74.3546E-03
-149.0365E-03,+1.8085349E+00,+73.9463E-03
-148.8438E-03,+1.8090845E+00,+75.2497E-03
-148.6510E-03,+1.8090845E+00,+76.4903E-03
-148.4583E-03,+1.8090845E+00,+76.9771E-03
-148.2656E-03,+1.8090845E+00,+74.4959E-03
-148.0729E-03,+1.8090845E+00,+75.6423E-03
-147.8802E-03,+1.8090845E+00,+75.5795E-03
-147.6875E-03,+1.8090845E+00,+71.1668E-03
-147.4948E-03,+1.8090845E+00,+70.8841E-03
-147.3021E-03,+1.8090845E+00,+74.2761E-03
-147.1094E-03,+1.8090845E+00,+73.8207E-03
-146.9167E-03,+1.8090845E+00,+75.9563E-03
-146.7240E-03,+1.8082993E+00,+76.8671E-03
-146.5313E-03,+1.8085349E+00,+76.9771E-03
-146.3385E-03,+1.8090845E+00,+76.6787E-03
-146.1458E-03,+1.8090845E+00,+74.7943E-03
-145.9531E-03,+1.8090845E+00,+72.8470E-03
-145.7604E-03,+1.8090845E+00,+70.6171E-03
-145.5677E-03,+1.8090845E+00,+71.3866E-03
-145.3750E-03,+1.8090845E+00,+75.2497E-03
-145.1823E-03,+1.8090845E+00,+76.4903E-03
-144.9896E-03,+1.8090845E+00,+74.7943E-03
-144.7969E-03,+1.8090845E+00,+75.5009E-03
-144.6042E-03,+1.8090845E+00,+77.0713E-03
-144.4115E-03,+1.8082993E+00,+75.4224E-03
-144.2188E-03,+1.8085349E+00,+71.0725E-03
-144.0260E-03,+1.8090845E+00,+74.6372E-03
-143.8333E-03,+1.8090845E+00,+73.2710E-03
-143.6406E-03,+1.8090845E+00,+72.1404E-03
-143.4479E-03,+1.8082993E+00,+76.1448E-03
-143.2552E-03,+1.8085349E+00,+76.8671E-03
-143.0625E-03,+1.8090845E+00,+76.9771E-03
-142.8698E-03,+1.8090845E+00,+74.4959E-03
-142.6771E-03,+1.8090845E+00,+75.6423E-03
-142.4844E-03,+1.8090845E+00,+74.1818E-03
-142.2917E-03,+1.8097911E+00,+70.6171E-03
-142.0990E-03,+1.8103408E+00,+71.3866E-03
-141.9062E-03,+1.8103408E+00,+74.3075E-03
-141.7135E-03,+1.8095556E+00,+74.6687E-03
-141.5208E-03,+1.8090845E+00,+76.5374E-03
