x-axis,1,2
second,Volt,Volt
-146.0000E-03,,
-145.8073E-03,,
-145.6146E-03,+1.8222754E+00,+2.4406172E+00
-145.4219E-03,+1.8222754E+00,+2.4502749E+00
-145.2292E-03,+1.8222754E+00,+2.4485475E+00
-145.0365E-03,+1.8222754E+00,+2.4427372E+00
-144.8438E-03,+1.8222754E+00,+2.4399891E+00
-144.6510E-03,+1.8222754E+00,+2.4460349E+00
-144.4583E-03,+1.8222754E+00,+2.4406957E+00
-144.2656E-03,+1.8222754E+00,+2.4368483E+00
-144.0729E-03,+1.8227465E+00,+2.4412453E+00
-143.8802E-03,+1.8235317E+00,+2.4410098E+00
-143.6875E-03,+1.8229821E+00,+2.4380261E+00
-143.4948E-03,+1.8222754E+00,+2.4357491E+00
-143.3021E-03,+1.8222754E+00,+2.4362202E+00
-143.1094E-03,+1.8222754E+00,+2.4421875E+00
-142.9167E-03,+1.8222754E+00,+2.4427372E+00
-142.7240E-03,+1.8217258E+00,+2.4374765E+00
-142.5313E-03,+1.8214903E+00,+2.4498037E+00
-142.3385E-03,+1.8222754E+00,+2.4468201E+00
-142.1458E-03,+1.8227465E+00,+2.4406957E+00
-141.9531E-03,+1.8229821E+00,+2.4392039E+00
-141.7604E-03,+1.8222754E+00,+2.4413238E+00
-141.5677E-03,+1.8222754E+00,+2.4343358E+00
-141.3750E-03,+1.8222754E+00,+2.4367698E+00
-141.1823E-03,+1.8222754E+00,+2.4344928E+00
-140.9896E-03,+1.8222754E+00,+2.4354350E+00
-140.7969E-03,+1.8222754E+00,+2.4388898E+00
-140.6042E-03,+1.8222754E+00,+2.4420305E+00
-140.4115E-03,+1.8222754E+00,+2.4453282E+00
-140.2188E-03,+1.8222754E+00,+2.4493326E+00
-140.0260E-03,+1.8222754E+00,+2.4455638E+00
-139.8333E-03,+1.8222754E+00,+2.4408527E+00
-139.6406E-03,+1.8222754E+00,+2.4379476E+00
-139.4479E-03,+1.8222754E+00,+2.4361417E+00
-139.2552E-03,+1.8217258E+00,+2.4330795E+00
-139.0625E-03,+1.8214903E+00,+2.4355135E+00
-138.8698E-03,+1.8227465E+00,+2.4326869E+00
-138.6771E-03,+1.8229821E+00,+2.4376335E+00
-138.4844E-03,+1.8222754E+00,+2.4413238E+00
-138.2917E-03,+1.8222754E+00,+2.4385757E+00
-138.0990E-03,+1.8222754E+00,+2.4485475E+00
-137.9062E-03,+1.8222754E+00,+2.4455638E+00
-137.7135E-03,+1.8222754E+00,+2.4394394E+00
-137.5208E-03,+1.8227465E+00,+2.4370054E+00
